1.000000000000000000e+00,2.999999999999999889e-01,1.686382375999999850e+00,7.000000000000000000e+00
1.000000000000000000e+00,3.399999999999999689e-01,1.598777321999999890e+00,7.000000000000000000e+00
1.000000000000000000e+00,3.800000000000000044e-01,1.546142364000000047e+00,7.000000000000000000e+00
1.000000000000000000e+00,4.199999999999999845e-01,1.513747645000000031e+00,9.000000000000000000e+00
1.000000000000000000e+00,4.599999999999999645e-01,1.504013840000000046e+00,9.000000000000000000e+00
1.000000000000000000e+00,4.999999999999999445e-01,1.500000058999999997e+00,7.000000000000000000e+00
1.000000000000000000e+00,5.399999999999999245e-01,1.505613703000000081e+00,8.000000000000000000e+00
1.000000000000000000e+00,5.799999999999999600e-01,1.521352935999999989e+00,7.000000000000000000e+00
1.000000000000000000e+00,6.199999999999998845e-01,1.539795063999999991e+00,7.000000000000000000e+00
1.000000000000000000e+00,6.599999999999999201e-01,1.559168890999999890e+00,7.000000000000000000e+00
1.000000000000000000e+00,6.999999999999999556e-01,1.596947841999999840e+00,7.000000000000000000e+00
5.000000000000000000e+00,2.999999999999999889e-01,8.474474737999999618e+00,1.100000000000000000e+02
5.000000000000000000e+00,3.399999999999999689e-01,8.052500269999999460e+00,1.090000000000000000e+02
5.000000000000000000e+00,3.800000000000000044e-01,7.785269170000000294e+00,1.050000000000000000e+02
5.000000000000000000e+00,4.199999999999999845e-01,7.602063826000000191e+00,1.070000000000000000e+02
5.000000000000000000e+00,4.599999999999999645e-01,7.524070842000000425e+00,1.050000000000000000e+02
5.000000000000000000e+00,4.999999999999999445e-01,7.500000156000000473e+00,1.150000000000000000e+02
5.000000000000000000e+00,5.399999999999999245e-01,7.521706610999999931e+00,1.070000000000000000e+02
5.000000000000000000e+00,5.799999999999999600e-01,7.588042118999999808e+00,1.060000000000000000e+02
5.000000000000000000e+00,6.199999999999998845e-01,7.685743433999999930e+00,1.080000000000000000e+02
5.000000000000000000e+00,6.599999999999999201e-01,7.841980820999999935e+00,1.190000000000000000e+02
5.000000000000000000e+00,6.999999999999999556e-01,7.942347543999999537e+00,1.090000000000000000e+02
1.000000000000000000e+01,2.999999999999999889e-01,1.690020528999999883e+01,4.270000000000000000e+02
1.000000000000000000e+01,3.399999999999999689e-01,1.609451905999999966e+01,3.820000000000000000e+02
1.000000000000000000e+01,3.800000000000000044e-01,1.556574136000000053e+01,3.930000000000000000e+02
1.000000000000000000e+01,4.199999999999999845e-01,1.522126976000000020e+01,3.900000000000000000e+02
1.000000000000000000e+01,4.599999999999999645e-01,1.504868380000000094e+01,4.040000000000000000e+02
