cumulative energy, local energy at each 1024step
24.3753314
24.46022607
24.46649233
24.47155693
24.45540246
24.44966264
24.45434178
24.43609751
24.42016327
24.43732538
24.42857875
24.43959221
24.43145086
24.43932038
24.4416186
24.46535713
24.46043398
24.46187445
24.40896016
24.41332716
24.40683372
24.44706288
24.46250078
24.48189542
24.48189542
24.47355263
24.43882211
24.44931641
24.43082379
24.44423232
24.45241956
24.44486796
24.44410609
24.4414397
24.43071177
24.44080488
24.44597132
24.44710946
24.44963763
24.42093884
24.43111191
24.45823438
24.48089126
24.45022568
24.4556895
24.46078474
24.46928934
24.46810272
24.4818712
24.4818712
24.41205204
24.41656376
24.4225275
24.41790097
24.39146438
24.39756465
24.38451413
24.38730653
24.39568486
24.38263676
24.41181979
24.40908331
24.4406561
24.42579772
24.40156255
24.42575614
24.41133092
24.410603
24.40701168
24.41066365
24.41797356
24.41682439
24.42059014
24.43005891
24.4332156
24.44368818
24.41823883
24.42594208
24.43949519
24.42848229
24.43042747
24.4394322
24.43970465
24.44134622
24.43603068
24.43316816
24.52884946
24.48754312
24.48608411
24.40263049
24.38459852
24.37842022
24.37842022
24.38558693
24.40366147
24.39216231
24.40138346
24.40651556
24.368697
24.37170658
24.36329186
24.38080028
24.37337287
24.35197084
24.37144428
24.37437113
24.39514031
24.39537735
24.38833668
24.39361639
24.40522673
24.38635495
24.38983439
24.39454197
24.40188232
24.40122194
24.38777789
24.38492948
24.3782269
24.37027045
24.36048423
24.35350386
24.35329232
24.34254428
24.34991043
24.35606506
24.3617761
24.35508181
24.36212757
24.34988599
24.35293406
24.37449496
24.388703
24.38459685
24.37134889
24.36687638
24.38863419
24.4276388
24.41729263
24.33948704
24.33101526
24.33101526
24.33687836
24.34519267
24.35608247
24.35608247
24.3507218
24.36110009
24.34496465
24.34969907
24.34946225
24.37993433
24.37885615
24.36757534
24.39268462
24.38617448
24.3677036
24.35197863
24.36790759
24.36520729
24.3761073
24.36248461
24.34913862
24.34508623
24.34208735
24.34134345
24.34908372
24.34070554
24.34545617
24.34587991
24.34317996
24.30393953
24.31243122
24.32129767
24.33132456
24.33126642
24.32675274
24.32718812
24.33304155
24.33200514
24.32259217
24.32442569
24.32718772
24.31812131
24.29187383
24.29152737
24.28901021
24.29241925
24.30765917
24.30978481
24.32385223
24.31246979
24.31173674
24.35573799
24.33927184
24.35350968
24.35362413
24.35280262
24.35052458
24.34006932
24.34938302
24.34938302
24.37252258
24.37252258
24.35817975
24.36063404
24.34467296
24.32959216
24.34703179
24.34902675
24.34680167
24.36092059
24.34482562
24.35176161
24.36288225
24.36344805
24.35423716
24.4014376
24.38780874
24.39628837
24.38449848
24.37505526
24.37369437
24.42110204
24.42597584
24.42880036
24.42821043
24.42507394
24.42213275
24.44147415
24.44826486
24.43448338
24.44108552
24.43781633
24.43455986
24.42174604
24.42140364
24.41089899
24.39592286
24.43064138
24.39702754
24.41396166
24.43165435
24.42656251
24.38636539
24.37212251
24.36552569
24.3631498
24.36235647
24.39724867
24.42834265
24.46292868
24.42856514
24.42901836
24.42092633
24.41965791
24.39041276
24.39589599
24.39157637
24.39728593
24.41506928
24.42810612
24.43614331
24.42824488
24.41875372
24.44307836
24.44806607
24.44308719
24.45583912
24.45706772
24.43279871
24.4292047
24.43276129
24.43527011
24.43841424
24.42700664
24.42552204
24.42207373
24.4097164
24.4074406
24.37838131
24.3807396
24.37995373
24.44921372
24.44546211
24.42186812
24.39113628
24.41106258
24.43675397
24.44346448
24.43697913
24.42424974
24.45024774
24.44805421
24.44488264
24.42889897
24.43489078
24.44009994
24.4452857
24.46100356
24.44357297
24.43271855
24.44729625
24.48154179
24.51025949
24.51025949
24.50869912
24.51207205
24.52323974
24.52023261
24.53992506
24.49779809
24.44921554
24.45497361
24.46083472
24.44093005
24.43485612
24.44636668
24.47087798
24.44137236
24.45090547
24.45367746
24.45367746
24.44800772
24.45370006
24.46545812
24.46906134
24.46079206
24.47879649
24.48991064
24.48125205
24.45293128
24.42739099
24.44849642
24.43971154
24.43971154
24.46458217
24.45030821
24.4357699
24.42758927
24.41976497
24.41078454
24.42878731
24.36945771
24.38661014
24.38661014
24.39031616
24.3689423
24.3719445
24.37715417
24.37305232
24.41101216
24.42784362
24.42309313
24.418932
24.41942959
24.41690359
24.41907355
24.41845501
24.41905447
24.40037895
24.39581296
24.39652776
24.36625241
24.38824644
24.38972039
24.39712993
24.39712993
24.40468358
24.37789708
24.37260267
24.36955487
24.35356228
24.33930525
24.34193351
24.34649873
24.33305211
24.33690793
24.35488489
24.34103955
24.34688898
24.34984427
24.33798139
24.33993434
24.34770121
24.34030677
24.35809232
24.37985476
24.37651101
24.40157868
24.40588864
24.39688441
24.41036132
24.36965922
24.37004731
24.38038697
24.36054166
24.35388373
24.37411317
24.37792277
24.38949552
24.39686091
24.39621957
24.37967364
24.37967364
24.38740018
24.40242792
24.39375963
24.41654409
24.43092532
24.41792887
24.43608076
24.40725835
24.39324207
24.39521634
24.39467531
24.39194892
24.40094761
24.39883008
24.40965338
24.40792335
24.40361294
24.39634868
24.38792937
24.38659691
24.38659691
24.38759237
24.38382013
24.37695231
24.36473076
24.36737925
24.36723966
24.36873473
24.37101897
24.3807755
24.38730494
24.3899396
24.38873718
24.4099723
24.408302
24.4186251
24.40709592
24.39685355
24.39184989
24.38860204
24.41078354
24.41793003
24.43313843
24.40913636
24.42732011
24.42974688
24.41130061
24.41877162
24.44176179
24.44176179
24.43379285
24.40519733
24.39371975
24.40254271
24.43840056
24.45814598
24.44941096
24.46038253
24.46914044
24.48284281
24.48284281
24.48308864
24.47624945
24.49146133
24.48168889
24.50347801
24.48771109
24.4509285
24.4392221
24.41597471
24.40153691
24.39717105
24.39759032
24.39759032
24.38137223
24.38496298
24.38496298
24.38437243
24.37017015
24.39137334
24.40295397
24.42146446
24.39650027
24.42024538
24.4725871
24.47675573
24.46567375
24.40888755
24.41846225
24.39725068
